"B_tt_1","B_tt_2","B_tt_3","B_tc_1","B_tc_2","B_tc_3","delta_1","delta_2","b_female_1","b_female_2","b_age_1","b_age_2","b_inc_med_1","b_inc_med_2","b_inc_high_1","b_inc_high_2","b_inc_v_high_1","b_inc_v_high_2","b_educ_med_1","b_educ_med_2","b_educ_high_1","b_educ_high_2","logLike"
-0.75285125154045,0.0145272966610759,-0.270734553883872,-0.342805847146103,-2.49471094169917,-0.926942798862234,-0.995267679523035,-0.0758188907256765,-0.591920624490875,-0.481666372065849,0.00262856554461121,-0.00202227434314033,0.335320036701127,0.835523959403149,0.00573251479457641,-1.25432180622252,0.245700309251956,-0.0719778561183749,-4.64282332190959,-1.67735705956392,-0.701583648003929,-0.609319996845377,-709.271175248521
-0.770776895660383,0.00784070281245302,-0.266642808877659,-0.370971121599234,-2.46716303904913,-0.926610217928315,-0.738543773141614,0.104471633398276,-0.59115022340298,-0.424312486072698,-0.00357798419492337,-0.00689918318719408,0.44112376853734,0.762503336755881,0.0479824704037672,-1.23673800325656,0.321160757439129,-0.112244053344552,-4.79826456045763,-1.63182428058555,-0.671652612963398,-0.566755046784072,-709.002221231021
-0.802645152645795,-0.00892716451228917,-0.269537248957455,-0.418317366275669,-2.47772411915194,-0.929834653625199,-0.398628234218883,0.354622364984803,-0.641453798489428,-0.441501609394447,-0.00929691324739876,-0.00964618827715634,0.483101559520561,0.692624965550972,0.0666411600756476,-1.32492968388427,0.425125516797908,-0.173335461671176,-5.1359018437474,-1.70371211992699,-0.777306317439619,-0.616277551751463,-708.78850486198
-0.832875921854959,-0.0123186259157553,-0.267463727866549,-0.476577223795251,-2.52806398377766,-0.921743563951615,-0.23404646071527,0.451765736454573,-0.739978193541381,-0.541381781778779,-0.0112862802714334,-0.0108840424969182,0.550041615737792,0.736044103458038,0.0851829252363592,-1.36445104853924,0.469967733879894,-0.222662285995401,-5.40143642758962,-1.7719724000766,-0.784336262384735,-0.575520050771265,-708.67372649796
-0.860349374605896,-0.0191559699286499,-0.266933937973542,-0.547495275072093,-2.58250641940987,-0.917697613380637,-0.152223880544725,0.520828528104463,-0.764217866272017,-0.568577042499222,-0.011418258224093,-0.0124051055107094,0.488712620242439,0.834975603870718,0.0216307085267103,-1.39250554408261,0.464125244040578,-0.173762016556589,-5.529262713389,-1.88156812918896,-0.787713576017351,-0.605803636086934,-708.559850178157
-0.915044637384342,-0.0331654703064334,-0.266042191762163,-0.734798172602407,-2.70235625038659,-0.916655137220004,-0.00465797040744995,0.580657302593033,-0.772750652839279,-0.622501881846785,-0.010214472503107,-0.0134786748578505,0.214087069755623,0.977900391276495,-0.172835010020836,-1.40758300808763,0.362314705072623,-0.097738833953112,-5.60838878464431,-2.07720716313206,-0.759133698125569,-0.673318142476257,-708.322363298806
-1.00058202274347,-0.0589701821543793,-0.264259098086388,-1.04007166916378,-2.88883505189677,-0.914990059201573,0.107434575196505,0.604675228279722,-0.719199003105519,-0.64262561033322,-0.00791098913481979,-0.0141935651754958,-0.162286998091316,1.06304715010536,-0.453856653803713,-1.41486074838845,0.179104921234358,-0.0385421031626553,-5.60426568630254,-2.2154634020975,-0.682186231758284,-0.727252263846559,-708.029548355532
-1.08614772924856,-0.0875754198911367,-0.263580831380121,-1.30502713742352,-3.06814963340344,-0.915857285819631,0.0232707515753701,0.537993721027281,-0.654794268389173,-0.618603263473248,-0.00554058148285824,-0.0130645656193368,-0.286574317950542,0.974659748204985,-0.577330387251698,-1.41807597518077,0.0697998350745671,-0.0556775690656738,-5.61834923249093,-2.13888599106046,-0.60491401441315,-0.712096224879683,-707.753024259696
-1.15601541548506,-0.113199420844889,-0.26411426327311,-1.50272627949714,-3.21794685017294,-0.921698565587483,-0.154900233107746,0.424732856135448,-0.605075800813939,-0.55652479281476,-0.00468067812632382,-0.010509886438027,-0.171389866700601,0.706810969407938,-0.499648191569934,-1.42997144922813,0.0829230156107887,-0.165027290312289,-5.59784790442703,-1.83430759544233,-0.575143466684367,-0.614571793348314,-707.500359348297
-1.15594329962744,-0.113142012084121,-0.263878470106899,-1.50277437268203,-3.21792949288129,-0.921760067496414,-0.154924532019485,0.424766636507626,-0.605098195149185,-0.556505226433236,-0.00579433079999019,-0.00915980348619633,-0.171390681062157,0.706813141113938,-0.499641279628479,-1.42996438498633,0.0829137428902986,-0.165020803002997,-5.59784933330142,-1.83430122270754,-0.575160704868595,-0.614553567176354,-707.494327762131
-1.15587797217517,-0.113094235166353,-0.263765878229319,-1.50281975405857,-3.21790997845539,-0.921790801633011,-0.154924639750332,0.424768784272404,-0.605110134188363,-0.556500022296975,-0.00583233169257525,-0.00920092627800866,-0.171388951723714,0.706808709372334,-0.499626298128264,-1.42996370676629,0.0829129643979128,-0.165025374289816,-5.59785072666946,-1.83429821339984,-0.575167647137781,-0.614547531367041,-707.494003525443
-1.15531818806039,-0.112674929483907,-0.263569342160867,-1.50320820607608,-3.21774616158526,-0.921860488292831,-0.154913888023569,0.424798048802556,-0.605206418462333,-0.556450736894013,-0.00563882590420586,-0.00907895297160233,-0.171373530401098,0.706772732572557,-0.499493158615157,-1.42995533069963,0.0829101885801374,-0.165060465799876,-5.59786260469532,-1.83427044059153,-0.575221318494132,-0.614491128579301,-707.493123210191
-1.14247940381039,-0.103275224970703,-0.26375890407292,-1.51211525860504,-3.21396677415598,-0.922273666070324,-0.154766386969699,0.425401039554448,-0.607453564655569,-0.555359696308091,-0.00575828481757232,-0.00936023389661693,-0.171028781456393,0.705924655983891,-0.496486348094063,-1.42977767107744,0.0828133594415189,-0.165884010052552,-5.59813508938271,-1.83364674268117,-0.576498431335349,-0.613224050462528,-707.490801071137
-1.1377751922226,-0.106810250237918,-0.263749591326103,-1.5174322058456,-3.20871333449756,-0.922455057077943,-0.154547446845698,0.426011595213486,-0.609414077154701,-0.554425088108146,-0.00565116660339447,-0.00932733912018144,-0.170734854321705,0.704994840275117,-0.493643130260425,-1.42957262706227,0.082771426344115,-0.16659132018401,-5.59839288478268,-1.83303708773855,-0.577635787540289,-0.611966235158878,-707.486564780384
-1.17931248102937,-0.0874155673196024,-0.264228777023049,-1.60290502400487,-3.06505494269346,-0.923568331337473,-0.145813188706353,0.444162429857793,-0.665634523098172,-0.52610925212701,-0.00559185952031388,-0.0103189294079392,-0.16219859529886,0.67740419821396,-0.406690651035228,-1.42381269855635,0.0833070244221173,-0.18927676443109,-5.60636011248699,-1.8146632628994,-0.610750331138735,-0.574988290082374,-707.390353277372
-1.18324551332125,-0.0844272281342355,-0.262524006134969,-1.611620553521,-3.0423834735433,-0.916709240613895,-0.142199970938699,0.444705908290819,-0.666303105061243,-0.528686520980117,-0.00577575459939251,-0.010245288369942,-0.158273541496849,0.674605892326556,-0.402540166712546,-1.42370496231644,0.094426264840797,-0.196899251678895,-5.60810891554643,-1.80909927071172,-0.609999036680207,-0.576949671140867,-707.380672521472
-1.20368761569235,-0.0688789493377449,-0.265543884584809,-1.65425020432517,-2.92248590963412,-0.928194840806847,-0.122357273042328,0.446838792676672,-0.666016733031042,-0.545134799090709,-0.00682678165906289,-0.00976603221335569,-0.13564421087706,0.660247601218483,-0.385000379321503,-1.42431640650539,0.157683643379209,-0.237264702891341,-5.61776075351394,-1.77871912226838,-0.604111817155821,-0.589827982249719,-707.346247449037
-1.20603201097845,-0.0618593053391873,-0.265249019394517,-1.65593457673939,-2.87275774324932,-0.926877512073006,-0.119758778400403,0.453373919673025,-0.663738537212278,-0.543841473242042,-0.00692976333196952,-0.0100811321402244,-0.112857235865092,0.650176680344188,-0.377154171173094,-1.43945480224956,0.17140610952926,-0.222429652414975,-5.62525495640525,-1.7708824594269,-0.618335994299811,-0.576862174664158,-707.334401632489
-1.20842720849309,-0.0443947287492659,-0.263975614157875,-1.64489664852506,-2.74906030383116,-0.920791160204078,-0.123407814620577,0.472021167033232,-0.70936856942363,-0.482545767132926,-0.00696530971174274,-0.0108793347417804,-0.0162702684359423,0.657929744763411,-0.309833674830326,-1.46252960005509,0.202543695529907,-0.251824418917284,-5.66721589018132,-1.74847262518872,-0.656596145516594,-0.593038381993356,-707.332988094364
-1.21603485517675,-0.0467781545339946,-0.263796783285383,-1.66624407427695,-2.77790205289212,-0.920763628818467,-0.121049506430836,0.467224363204649,-0.679569786634007,-0.545011251285057,-0.00756968713276948,-0.0105453062627798,0.00435896363839924,0.638279556985453,-0.295911078594603,-1.43589164203679,0.210212094612725,-0.23515931030554,-5.68415769476659,-1.76768262578428,-0.652511506224988,-0.560310000353423,-707.324717293857
-1.21714899849327,-0.0536774273261088,-0.264311826540735,-1.67289134355115,-2.8217528979333,-0.922842342583761,-0.127049659914818,0.466750922905774,-0.690778151887522,-0.525646519269937,-0.00746334225784764,-0.0109206380056415,-0.0103443642289396,0.66209698119857,-0.327545116191883,-1.45066325727245,0.239226863440374,-0.208038019018925,-5.69611414292421,-1.77007341230963,-0.635060150207557,-0.560557570031233,-707.323818205685
-1.21352572126672,-0.0524811484408064,-0.264374266474443,-1.6629009387837,-2.80941433811397,-0.922855613907421,-0.132861318074807,0.462442763247589,-0.686062557615548,-0.532148132248138,-0.00729031335921102,-0.0105258958329819,0.00490512439642067,0.667883902948755,-0.30480468646711,-1.4492863952797,0.223558997270828,-0.216190288505474,-5.71478296917301,-1.76230999423633,-0.654480568655241,-0.585824166271324,-707.321490450864
-1.21083677898423,-0.0491978964184659,-0.264157813170275,-1.65429922897756,-2.78797557390745,-0.921920151515872,-0.136028730775422,0.462850161295997,-0.68818082498465,-0.522707883725688,-0.00737730131450643,-0.010707882217954,0.0297483151157885,0.656739485349263,-0.292902733315338,-1.42069835818827,0.234251513468124,-0.226962081475343,-5.74518838852325,-1.77751831301084,-0.65848195516397,-0.573305990607511,-707.32126655789
-1.21313713817207,-0.0501898512393676,-0.264174906706174,-1.66070310092276,-2.79568511307319,-0.922035287819818,-0.137099738557157,0.459822248282296,-0.689877596148147,-0.530432914396494,-0.00755064826641194,-0.0106777335665808,0.0309620172268273,0.669786562067934,-0.28645327406502,-1.43369950905902,0.241410883504367,-0.214775459069574,-5.7664596779165,-1.77518390956983,-0.649042743725692,-0.572650719708199,-707.319787493301
-1.21521150447248,-0.0520128523987228,-0.26431085695408,-1.66630906714409,-2.80786535633108,-0.922572472122088,-0.145695526115211,0.455225701027134,-0.690068391151376,-0.532979374339509,-0.00726318565895151,-0.0105852254429481,0.0371323717055079,0.680553258728996,-0.293331296421977,-1.4337320107956,0.24848039804917,-0.205673625290552,-5.81187815152384,-1.77289960587688,-0.660088606230907,-0.580116872813133,-707.318980638536
-1.21485016220037,-0.0527518862841966,-0.264397619568388,-1.66587202429175,-2.81209446941646,-0.922868687508374,-0.154277330419399,0.447147719710072,-0.688454770736534,-0.530614694122659,-0.00735358502113855,-0.0104891369909179,0.0541485942723068,0.688688017346482,-0.280602615681298,-1.42863507791407,0.259198700306902,-0.19288828275575,-5.91181291915239,-1.77931861217417,-0.656576601548739,-0.589184988588027,-707.317543988148
-1.21206735168083,-0.0524241436895588,-0.264455762934119,-1.65817204420882,-2.80817853014691,-0.922870490639823,-0.178356395581558,0.428117109186016,-0.692215359442216,-0.535050560973099,-0.00737356556177017,-0.0103932629217717,0.0987374093689068,0.726188051474165,-0.245993544078979,-1.40948317581469,0.291176171250482,-0.179825538029686,-6.24497240292496,-1.79194135303292,-0.661863527965568,-0.584795330093588,-707.314712351431
-1.21327887747052,-0.0514747120583258,-0.264390537703776,-1.6603369959138,-2.80292701387888,-0.922607863224918,-0.186643442971475,0.422080383237254,-0.6963481358581,-0.531643793575807,-0.00720899467181192,-0.0102407117819627,0.113809675024119,0.715299928060493,-0.243316705505163,-1.39938520168461,0.295032367441213,-0.172015531414899,-6.50129079359042,-1.79731947385964,-0.662253950749007,-0.595001662905311,-707.312204886322
-1.21427481207537,-0.0510867347805182,-0.264356407455076,-1.66310603337717,-2.80001257977404,-0.92252436550784,-0.180370436654523,0.424381372223358,-0.680524414105612,-0.517840178152227,-0.00729346894773419,-0.0103111412048004,0.101668323703252,0.702677983140973,-0.251175375725602,-1.39881332166304,0.284211439597714,-0.182198281234708,-6.94774207249629,-1.79756061863826,-0.664647071554135,-0.593725815778668,-707.308391957258
-1.21144378888731,-0.05022747318661,-0.264285489991342,-1.65538731680197,-2.79504471431695,-0.922327666894414,-0.164834716241415,0.437459887136282,-0.699706712447321,-0.529212900185915,-0.00689335831016252,-0.0102410096328214,0.0567921674079494,0.673075386611894,-0.282019066355006,-1.41168011352491,0.254646810467409,-0.202241805814691,-7.76613307986925,-1.7839777153415,-0.658766597939155,-0.584778737558381,-707.303632212935
-1.2146504371855,-0.0505458632814369,-0.264211859422442,-1.66426697576548,-2.79807051316811,-0.922170828914346,-0.145438890365959,0.451172777557299,-0.68885918940937,-0.527462997272308,-0.00718469586673687,-0.0104891099952093,0.0359040191297701,0.670376547812386,-0.293782037586927,-1.43069721235039,0.241494802197681,-0.213041328796413,-8.34479412511414,-1.77580681935708,-0.657793280562755,-0.576258793218076,-707.301610381632
-1.21378617496572,-0.0513559040919187,-0.26427228082505,-1.66271199941372,-2.80294449439439,-0.922415403526082,-0.137938945953161,0.456931917869025,-0.69029628121374,-0.530366943070359,-0.00731452312405744,-0.01056089971252,0.0311213425955517,0.672835482079065,-0.295559049108489,-1.43615424803158,0.239770541596701,-0.214014254893004,-8.81717426714868,-1.77583671813484,-0.656654408093083,-0.576338945382932,-707.301000893015
-1.21390575309531,-0.05149334294267,-0.264278046806479,-1.66307423654319,-2.80391236955106,-0.922432979914377,-0.134325657118676,0.460856892517549,-0.69264759511231,-0.532531821474682,-0.00740901908658322,-0.0106325587024375,0.0362394363651546,0.675891177388416,-0.293866702185738,-1.43647702324872,0.241849241770631,-0.212059044803587,-9.38664620981062,-1.77781442144383,-0.657113314965481,-0.577912043115752,-707.300595211132
-1.21353638147671,-0.0515199729901166,-0.264291620124167,-1.66214391898389,-2.80390619447475,-0.922468488316054,-0.133953637629265,0.461082686266597,-0.693461007673855,-0.532479306305726,-0.0074469898533027,-0.0106423591548952,0.0412980981771443,0.677591111956377,-0.291518590811245,-1.43375355738355,0.244383372693745,-0.210284911110382,-10.0348702026375,-1.7810698175897,-0.658353494809329,-0.579993774084085,-707.300320490123
-1.21368022208203,-0.0512986736918338,-0.264281019752885,-1.66233604317355,-2.80249389727785,-0.922417445050398,-0.136243938417596,0.459440950653445,-0.693205104123044,-0.5316372113592,-0.00742011935051795,-0.0106301391204136,0.0443402187135126,0.677992077589248,-0.290306952848373,-1.43107617742995,0.24553488229687,-0.209152750097821,-10.6976779687388,-1.78183607596597,-0.658737192971294,-0.580626968831317,-707.300171473736
-1.21364259968013,-0.051222904354563,-0.264278748809245,-1.66216893981034,-2.80198758851539,-0.922405090309155,-0.13885533028242,0.456805573588288,-0.69252346275245,-0.53081084352765,-0.00737438788307663,-0.0105846556805197,0.0438436776567032,0.67735943328126,-0.289859036837987,-1.4302621802836,0.245971283542738,-0.209053011001145,-11.3543323535123,-1.78160715840907,-0.658796219328136,-0.580432391959468,-707.300096484754
-1.2137444572457,-0.0511906190845538,-0.264275712214749,-1.66238596814731,-2.8018021785188,-0.922395094108292,-0.140883893088792,0.455411030018909,-0.691932827118139,-0.530407387992744,-0.00733606217210218,-0.0105655916738578,0.0428205447769773,0.676882498944744,-0.290078156966175,-1.43029300334136,0.24560064581916,-0.209208107309505,-12.013250260523,-1.78018743386203,-0.658142828537891,-0.579754070972885,-707.300058584403
-1.21374239225516,-0.0512295386097865,-0.264276027732621,-1.66239561008606,-2.80207164026571,-0.922398873250964,-0.141456350951622,0.454751593275026,-0.691748846609347,-0.530371198751225,-0.00732317479515046,-0.0105481641461262,0.0417258551713522,0.676372518952687,-0.290153732091878,-1.43102898728219,0.245573289509192,-0.20957714616116,-12.6442975267552,-1.77963835751527,-0.658041783776138,-0.579348984881851,-707.300040591144
-1.21375131975938,-0.0512571555769505,-0.264277324765752,-1.66243758740188,-2.80224531628258,-0.922405384437688,-0.141283777608789,0.455189708023755,-0.691746567139232,-0.530474080247578,-0.00732565947522675,-0.0105573084836202,0.0415079985055236,0.676375681175347,-0.290386871447971,-1.4312815610252,0.24527289068446,-0.2097177232501,-13.2900378709274,-1.77921544123778,-0.65778113542075,-0.579183226196134,-707.300030730304
